session_id,user_id,product_id,timestamp,tipo_de_acao
a925ebff-04d5-4965-a269-d6b8c1bbee50,128af025-2a6a-4e66-961c-c7846ea9b197,bb6ab5a9-ef5a-4f73-8cdc-9075de970066,2024-04-22 03:00:42,visualizacao
718e1e71-a166-44a9-a85d-b25635749819,70e04968-376d-4a6c-8f83-3ea0568fde2f,f0d22dc9-e703-4952-897e-99af571a29c5,2024-03-04 17:41:26,visualizacao
3ab63cd6-23a6-4421-b3a1-3223c1aab107,cc4b0a64-b6b4-4ee1-9317-bcc0f42e11bb,f69e3310-64b0-4f28-9017-6627e5d2fb41,2024-03-09 18:52:09,visualizacao
b6a4f920-2f46-43b6-8f4b-0b8eae3eae55,8897c3cb-45a1-4752-a829-dc9ccd83c014,61e8f16f-1288-4ecc-8bb0-329f4dcef865,2024-04-08 16:22:37,compra
79841396-7af8-4303-baa6-958c83d83858,34ac7d95-be12-4bac-aa9d-d88844092e81,e171f959-bd79-481e-af0e-bf547e174504,2024-05-08 08:09:06,compra
f6dee84b-9206-4832-99a7-430547da582f,1d468e27-d8ae-45e6-b345-67ca011837ee,43a5df84-8eb6-487b-a9be-8f866f712c69,2024-04-25 04:14:20,visualizacao
8e82ca86-41c7-4265-8aee-3d82f1026681,c5031284-175a-450f-adc9-a5e6bf1abaef,5b5ee6b3-a3d6-467a-9d94-bc396b375d03,2024-02-28 01:53:17,compra
4eee5a06-df23-47b0-a723-29126ef2773d,b9cb88c4-e419-4204-b9fb-d53ab6210f03,72fde161-b85d-4ed7-a6e2-e853dc3a94f7,2024-02-08 13:38:22,visualizacao
8cb6d96c-046e-4912-9c20-53c84e760afa,09a5de20-3428-4c2e-8f55-5cfbba4c517d,f426fcef-99f9-4ce3-89e1-0a713fb8ce51,2024-02-19 06:45:01,compra
9e75b9c9-ed02-4ca1-ad41-06335fcd129a,9716e5bf-2170-48bd-b1f4-cfb9588980a1,11d5a9e6-5840-40a2-9fdc-02f99884b4ec,2024-05-13 18:22:15,adicionar_ao_carrinho
88aadcf1-6446-4ff8-b43c-8760ac87c2ee,c8cb7aa2-89b3-4c79-b115-311b734ff0fa,2318bdf7-1933-4b64-aa4b-bdafa8c859e0,2024-04-08 07:50:01,compra
41a972b7-73d9-4637-b5e4-a9e128141ca9,6e486796-8a01-48ec-a2d7-7ce73553955d,7804652e-20dc-4a47-b598-b6e226c3d650,2024-03-15 07:24:56,compra
570218c4-a745-41f5-a8e5-5dc532327eb6,c6b5d2e4-12c1-4cf8-81be-86bc0c86846c,3617bd72-0aa6-40ef-9e9f-3851123114a6,2024-04-18 02:17:47,compra
cb61c983-24d0-4284-a56d-86b392b3219f,a79a78dd-321b-487e-a6ca-c28e1ec3b3d9,1a0de4bf-a5a3-47b4-bbe5-4675b11c84df,2024-01-23 16:02:10,adicionar_ao_carrinho
b5880776-2400-42c0-a68d-18fdce1ee20c,bf505905-0301-48f8-811f-92ab2da2fd60,04b01267-81ec-43f0-97a8-7fdc2c007390,2024-03-07 09:01:41,compra
c4cd2a9a-cf05-41b8-b97d-3bd753384d58,bddc84b8-ffa7-4f19-bc27-bf0ac8322ef2,600ea317-9ea7-44e6-bc09-09d1db7da3a7,2024-03-16 16:40:51,compra
c9038a75-1d8d-4a92-a6a9-996cc4e66cbe,efe32b23-0bcc-43db-b405-a21cdd33633e,3832da0b-b99b-4bd6-918d-91c4926beac7,2024-03-18 21:47:13,compra
b2dfa759-19e6-41a5-98b5-366f1ae01087,63601ffd-148b-4c83-afb6-44d81ca2d51f,fc4fcb58-f4cd-44ac-970b-a6e26290a43c,2024-01-11 05:58:01,compra
8e531e9f-5039-436e-9503-fdf32eca3d55,6185e2f5-5a44-4887-9e50-e1bcde72b45b,8e4ca827-109d-41b8-a4bc-07835109adeb,2024-02-19 08:06:14,compra
e5af69d1-e86d-44ff-81f9-3883d9e36af1,56b6f36e-ce98-475f-ae4e-516ac54e6b4b,e4c9e1d6-5e7f-4c0a-a166-e83ca34eb097,2024-01-24 16:15:49,visualizacao
961066a0-f5f2-4be5-a98e-229179bb1ac0,7462966f-7706-4d66-ae70-d02d5042a9a0,31e227c0-fc64-4de5-af98-6e7bfd5ab19f,2024-05-02 17:00:56,adicionar_ao_carrinho
e349bf86-3969-4711-b783-9ed30fa184d8,aa2095c9-d205-4292-8486-221c107c7b95,481e33c4-0bcf-4f09-8e57-0bf56995aac8,2024-03-10 17:23:29,visualizacao
2ddbe3e3-be87-43f0-8c12-4a8e1dde10a5,bcf2112f-5a94-4668-849b-149cc705429c,b55a1ae0-02cd-43dd-a8ac-534208edc52b,2024-01-16 02:40:01,adicionar_ao_carrinho
6c4b66ad-ae06-4a67-839c-9d3576316603,7e7c9a39-158d-4442-ba77-86c0713a8705,a18b6b4b-78d4-492c-8331-9be0014a492f,2024-03-13 00:07:32,compra
82c500ad-e958-4612-a662-81e6753d3c6b,cb203465-5273-4d8a-8011-c8f8d4efc378,95dbcc02-5aa8-4fc6-b152-ff100422b300,2024-01-15 00:29:43,adicionar_ao_carrinho
b39b4b9a-f1e8-4822-b02c-823e9b0224cd,01d9da57-abe4-453f-92df-7e8d94667aed,bff16090-574b-4b6c-bce1-2d0c80da0c7a,2024-04-07 00:34:29,visualizacao
5c67fbcc-64a1-4541-87b7-448f54d71a36,1d4fd583-8d42-4c36-95ca-047b10f1039b,8386b349-d5a8-48b4-9756-83ed3b7f82a8,2024-03-11 02:15:55,adicionar_ao_carrinho
b5a56c6c-c28f-42a2-aca6-ad5e3604dd53,f0385dcd-8800-4760-bac8-de228b34ceed,0ffbd966-2c76-4216-98a6-1fc79dbb55f3,2024-01-06 02:30:26,adicionar_ao_carrinho
88ac191e-33e2-49bf-b2b5-af387bea27d5,2712002e-e787-4138-ab83-3112d12d920c,64349420-3b70-46da-95b5-da45c75779f8,2024-01-08 22:25:11,compra
c1708caa-bd38-44d4-902d-e380ce61516f,4ea512d5-1053-4c53-b0e7-8b986bc85ac9,d28ba666-122a-4609-b967-8510e9f4def1,2024-02-29 23:26:39,compra
230eee55-cc81-426a-aa32-728efce6b193,4b24c1bd-e20b-487b-9b80-63fec9224d86,ec7109e9-45cf-4e2b-b088-7739eaf1c777,2024-03-27 05:35:15,adicionar_ao_carrinho
63fef392-ede8-4edb-9915-5c1050533217,e4ec6148-2ddc-416f-9cc7-ec97362d4f46,5ab0020d-d3e8-4dee-8e00-2903c582ad6e,2024-04-13 20:21:52,adicionar_ao_carrinho
d2325b80-3dc4-488a-941d-692729b3a70d,6993e6cf-88a8-4b67-8aa4-01f8097da0ff,6012f60e-4eb6-468f-8fef-0aad7d7363ed,2024-03-30 16:30:35,visualizacao
d111c155-433b-40ef-9335-160a37ab306e,153c69a8-3f04-4534-9db9-db6cdcb72bd5,87a71ff8-54c3-44d8-985f-c7d0c504db24,2024-01-03 05:04:32,adicionar_ao_carrinho
e2527e1d-b663-458e-829e-de6284e3b5c5,e8537649-9994-4d64-91d1-e12d94bf2593,3c900a7f-1a1c-4591-b1e5-e3e6ddf59a31,2024-02-27 22:03:36,adicionar_ao_carrinho
b4cb3e84-9681-4169-8051-7420e50465c5,77005bd9-1eb7-497f-86f2-97e706b25468,836f5c69-6a29-442b-b1a4-fe5fc117ac24,2024-03-29 21:55:08,adicionar_ao_carrinho
3ed3bf32-a477-4f66-9609-c5c51ce40d03,a99a5633-962e-4dc7-a139-64fb72618ee8,cd05a904-eef1-4892-a039-b4ef0500e50f,2024-03-04 21:16:39,compra
fbdc2ce6-d43a-4c89-9dab-027d0d59cc37,da570670-e9c7-4e1b-bd00-6d42f58bd7c8,87a71ff8-54c3-44d8-985f-c7d0c504db24,2024-04-26 21:52:50,adicionar_ao_carrinho
ae5615d1-5af8-4766-957d-64de46fb87e1,bd554f86-d505-49e2-a5dd-9ae1e83ce1a8,313deec4-bb19-419b-80d6-07129fd2db50,2024-01-03 02:35:06,adicionar_ao_carrinho
4e4ffbcf-af66-48a3-84e5-ced510324187,295a4b53-f297-419a-abf5-c70a05f06ace,accdb7bf-bee4-48c7-a64f-1281a50d23de,2024-03-20 19:44:38,compra
40ef7bec-bce1-428a-8c90-46c3f7e6e4ba,2712002e-e787-4138-ab83-3112d12d920c,5a8c494c-4daa-4b64-9d67-63c891b7bc6b,2024-04-03 10:53:42,visualizacao
74ba1329-2251-4e0f-8833-ad2e0142eebf,6e30f503-dbb7-4cb0-bb60-b71de4402f1b,95250c31-0fad-47bc-a3b2-6a5b32d6c9ec,2024-02-08 20:25:04,adicionar_ao_carrinho
18fb77a6-39ce-4bd0-b518-f42a6cfb28df,b560b309-1d21-465e-8b76-a2806ac0ecd5,a0acd24b-85c0-4909-82a2-ab3b902d8c3d,2024-01-16 07:33:33,visualizacao
dc4ea9de-ca34-46a2-972e-88121af04f65,bd554f86-d505-49e2-a5dd-9ae1e83ce1a8,dc1b2f04-14d8-4076-a04f-f5bd0ef909c6,2024-04-19 19:55:46,visualizacao
8fac5326-44bd-4175-9f56-8cbe9eb34f7a,a2cb6d9d-bfa0-4f34-9b2a-ecf6c6b9dea5,743b81d5-398e-42e4-b962-ff7bf1eb14c5,2024-03-18 14:47:39,adicionar_ao_carrinho
1222ce01-050f-4eef-8784-e762ad16beed,9e3bdd5c-eb4b-4b6a-b8bc-6f57208bf7e1,a2f394fa-c82f-4505-81f4-401784fb9d86,2024-01-25 06:48:36,adicionar_ao_carrinho
1fe65d23-b4e0-4cc7-9fcf-2eaa20ab80da,43aa5c0d-4f5c-4aad-a155-31c93556fdd6,743b81d5-398e-42e4-b962-ff7bf1eb14c5,2024-04-25 01:36:53,visualizacao
ee600464-80ef-49d3-acf9-f714a47a0406,029158c3-8133-4c3e-8a11-427e89146dd0,e5c1231c-6ba5-4f03-8e32-b8078f32d46c,2024-04-21 10:54:30,visualizacao
278050ec-1418-4cd4-91ab-1989f521835d,95cb585a-a100-4737-b175-b24fdf47bb60,04b2c49f-5a97-44c6-b836-0f7cb3d4fd1c,2024-04-01 18:46:48,adicionar_ao_carrinho
16ec4fc7-732e-41eb-bb10-f396d348c9d7,943b4e25-c72b-41b1-8b0e-267acdd74638,8ab5f8f2-8d2c-4dfb-a4fb-321fbd2639f0,2024-05-01 12:35:07,visualizacao
f8fb8b16-3250-41bf-90f6-26be3cac8362,1bcff440-9c83-43ad-b960-9747fd2d6dfc,de626448-bfc1-4488-911b-d943a7cb793c,2024-04-12 05:42:24,visualizacao
e277d3ae-744b-4ae2-a3fc-3ac4f3cd869c,fb2fe3b5-b0da-4b73-b181-305c3e246e95,75c5cf9d-f1a3-4304-865e-abee19d00d8f,2024-03-23 04:33:32,adicionar_ao_carrinho
ef09c85a-a4e1-400d-ba83-b446bfcd358f,f5f8f4dd-b300-4b72-b1f1-4fc40abfc5f3,5a8c494c-4daa-4b64-9d67-63c891b7bc6b,2024-04-22 23:05:19,visualizacao
7eeabe0d-dd0d-45b8-a9fb-60b07d5d0869,751c0cae-1c75-4107-a76a-0db85d8f452d,bb79ebf2-ce24-4c3b-a330-b797119136b7,2024-03-20 12:06:26,visualizacao
90615e98-bfaf-45d2-9f93-1a3ec6dd87b2,4809788b-b842-40d8-859e-b38c2aaf3b4d,9c09f498-0d6a-46fa-be55-b287d380d1cf,2024-03-16 17:48:54,visualizacao
4907187d-ac09-437d-9546-24d541d548fe,7b6089b6-caad-48c4-a11b-66a7483a5ae7,eaa8e2f1-87e1-4b08-915c-94dcbd60aae6,2024-01-26 12:28:53,compra
c2cee7d9-aa94-442f-bb21-ef2116bf6bde,9e31582f-e485-4cf5-b3fb-60b62f739701,29822727-d4fa-4e0e-b63e-8c212372486a,2024-03-31 12:38:21,visualizacao
62a565f4-85bc-43ee-8509-0ed5f37f9fa9,ce331b3b-4122-483e-bdb3-9798ac7b7fb0,76620de2-8a8a-4458-b131-a3d4416ebe41,2024-01-28 10:12:37,compra
486c21c5-635c-4d93-a809-91dda4300147,31e5d677-93e7-4ade-8060-279984139402,ee7a083f-c7df-46ee-8229-2cf5fb734950,2024-01-15 17:48:43,adicionar_ao_carrinho
3d2a81c0-0226-490b-a200-1714da248c60,057937b1-e213-4ef2-8bfb-35c54e7f8589,47192830-d743-45c5-b1b2-93e7cb4826ae,2024-02-19 03:29:15,compra
e9a45c87-f0a9-435a-81a1-856f76e86cfd,383d19f4-97d2-4046-bbd6-d11ae10842d6,0226de3e-15ad-4c55-acc2-19e64f84e43b,2024-02-08 04:04:22,compra
2733b5cb-e3ec-4bd9-8a51-4c42936efaa1,20047c2d-7a5a-4bef-8d84-6b07ba5af482,0ed8bd9b-3914-479f-88a8-ca6cd3acb1ac,2024-03-04 16:21:45,visualizacao
a152228f-7ac4-491a-9f63-950b4ab66d85,436d899e-ee67-40d2-9045-a56c49ae8b05,c51d795f-b605-494e-8867-ab366da1b7f3,2024-01-28 13:49:05,adicionar_ao_carrinho
655670e2-428e-4bc3-b073-c314b8093478,fdf5ed4a-a824-411f-9ae0-a604b7929688,05e67a1a-a3c4-45be-8950-efc2fa186472,2024-01-03 21:30:17,compra
229d8bd3-0059-4074-822c-8361c5ad7f17,ad02a3a8-9440-47ce-ab0d-a93457829620,94fa5490-6957-45f4-9cf0-fd2038cdd1de,2024-04-01 15:10:36,compra
fb78ee85-525c-4085-913b-d43caccaf7bd,a0b3d4b7-7e3c-483f-b127-f1345d463d70,fc4fcb58-f4cd-44ac-970b-a6e26290a43c,2024-02-21 11:51:46,compra
f2999525-f3cf-4889-a700-30e6362d1865,a00fdb6b-92d4-42a0-b513-2cbb1a103334,25ac3ac7-80b9-45f5-8fb4-08a43822bda7,2024-04-16 17:22:14,compra
f15f631f-5c5e-4532-ac09-5282b566bdd5,f7cacd57-0141-4e50-8a21-10a0fa7a6f99,621c79e2-8254-4350-8776-2f06dea6b489,2024-04-20 22:10:00,compra
411ff42d-692a-4e2f-a283-195409e6600b,f7eb9f31-809f-4ce3-bc67-a17b08a0b71c,2b08a725-e410-4865-ba55-d11103dd57ca,2024-02-05 10:47:17,visualizacao
1ac7f437-12c4-4fa9-932b-d9d2af18956b,db946466-0077-4417-b4e0-f31c0ebd2d01,735709d7-0651-45b1-a1e6-9960f4cca0a3,2024-01-24 15:56:02,adicionar_ao_carrinho
7272c1ac-19f6-4313-a05c-6a7772e38e5c,b6c9c8be-4845-466d-97b9-a715d4160d9d,de6b0ee7-8c37-4216-9673-b5b6d341249e,2024-04-24 09:26:12,visualizacao
1bc44517-7f8c-424e-91dd-421d77506009,5a8582c0-3351-4a69-9633-d2d685680abc,404ce17e-95d1-4b93-8e97-6c9ea0e83d09,2024-04-21 07:00:14,adicionar_ao_carrinho
2e55662f-08a6-4d8f-917b-e957d0f5b34e,e333e4af-d128-42b3-963b-3cef1e8597ba,7170f128-51cf-4405-b9e4-3fc1f89d2b67,2024-04-01 15:34:41,compra
541dc183-fd6b-4a0c-b528-0dc6c3c5aab2,71f4d51b-d194-4aea-9167-3bebf79a4a56,6ab6c5ff-0b9d-4c5b-abda-b0db0a8a83d4,2024-02-23 14:03:24,visualizacao
0a90538b-ca10-435e-bdf9-246b2767b062,dff08215-63ec-4bc4-b7a5-54355e621277,f45e663b-c546-4098-a8bb-2dd86b6aaed5,2024-03-20 09:31:15,adicionar_ao_carrinho
46804ec2-d1dd-4d10-9af4-76444013e69e,8bc1a264-0e88-4106-ad3e-5493602b1868,15522074-4997-4285-a18f-466eeac27c40,2024-03-18 15:48:05,compra
fe8b27e1-d242-413e-82c8-f28f2b94c377,abdc31fa-cecc-4077-957f-604d3388a1bc,95b94ebc-3a05-47be-954c-0c806f897c90,2024-02-22 03:50:39,adicionar_ao_carrinho
70f2764d-a936-48b0-81b7-9fd892547444,27dfe85a-d3a4-4af2-ad97-3940407f7dae,a043f4b2-a870-45e2-a086-473a11739789,2024-02-10 04:37:37,compra
096d5fe0-6a91-42c0-b5e8-71dcaaccb7a0,036a6b6c-80d0-4315-a104-6974f5500c41,a9f4075d-bbff-4852-9a8b-36ff9cc51cd8,2024-04-28 20:34:13,visualizacao
ddcc93d4-09a6-49b1-8eba-d4f3a7a97fa1,fee6c358-7cef-4791-b8c7-3fb0dd215952,9477fe95-e006-4617-9716-4c0d93bd33e0,2024-02-21 23:06:28,visualizacao
df4b20a9-bc9b-4c85-ac3d-ed5d05defde1,4b24c1bd-e20b-487b-9b80-63fec9224d86,b7cc7b6c-4539-45d2-8e17-dc802bfa8f4d,2024-01-17 03:58:15,visualizacao
7fa842cb-cfa1-4bca-963e-27554e1731e2,b51f8cd8-9b21-4f1b-9e10-a1d78cebd377,793e8c95-aca6-40c8-8d79-e8190aca937d,2024-04-22 06:03:45,adicionar_ao_carrinho
4b317b1b-3dd7-4f7f-91b2-fc8cef2a1752,932e5d85-fce9-4705-b939-b6943b00bc00,655fabbe-879b-4a6b-8f8e-9ccf5e56070a,2024-01-18 06:34:36,visualizacao
8e4eb784-21d5-4544-824b-c47173c70168,363c0b9a-c34b-4f99-b984-e99d260610fc,a10cf129-e87d-40e0-b0db-16f2ac17e939,2024-01-01 15:00:25,compra
461afd65-b7c3-467c-90f2-ccfc4ca21194,d61ea2fa-d16d-40bc-9887-e91eea703c64,65ed3e1c-d60d-4701-ba87-758294ec7895,2024-03-15 03:29:09,visualizacao
33cc6149-3fb9-4b07-a4c1-a3dc1c4bee65,bb0d152f-6b19-4a2e-a34f-e63b7907729c,fa553495-e32e-4118-aeeb-4b32c6d67190,2024-01-26 11:57:34,compra
16835b81-6edc-449f-8e1e-dd73a64e3980,65b53ca6-b848-4653-a257-d23754b3f9c0,00bb962f-395f-4d42-81fa-098170387ce9,2024-01-17 08:46:18,compra
edbc3856-4ac0-47df-b1d5-e4fa5b180e0a,066ff7ab-d8aa-485f-8a37-56cfd18b6812,9e62cc36-ab8d-4640-94ba-fa8e7637a3c2,2024-04-02 17:52:25,visualizacao
ede75309-b4a4-4fe2-be70-972012419c65,b51f8cd8-9b21-4f1b-9e10-a1d78cebd377,32a589b2-ebe9-4b8a-8d63-0538f6b39afc,2024-01-14 10:12:32,adicionar_ao_carrinho
